membership_id,customer_id,guild_id,tier,valid_from,valid_to
MEM-01218,WIZ-01716,GLD-08,adept,2023-03-20,
MEM-01219,WIZ-01717,GLD-02,adept,2023-08-19,
MEM-01220,WIZ-01718,GLD-12,apprentice,2024-01-07,
MEM-01221,WIZ-01719,GLD-07,adept,2026-04-28,
MEM-01222,WIZ-01722,GLD-04,apprentice,2025-05-08,
MEM-01223,WIZ-01723,GLD-09,APPRENTICE,2024-09-05,2025-09-15
MEM-01224,WIZ-01723,GLD-09,ADEPT,2025-09-15,
MEM-01225,WIZ-01724,GLD-10,APPRENTICE,2025-07-02,
MEM-01226,WIZ-01725,GLD-03,APPRENTICE,2026-03-31,
MEM-01227,WIZ-01726,GLD-03,apprentice,2024-07-21,
MEM-01228,WIZ-01728,GLD-10,adept,2026-05-02,
MEM-01229,WIZ-01736,GLD-12,apprentice,2025-12-25,
MEM-01230,WIZ-01737,GLD-04,Apprentice,2025-11-29,
MEM-01231,WIZ-01738,GLD-12,adept,2025-11-22,2026-06-04
MEM-01232,WIZ-01738,GLD-12,archmage,2026-06-04,
MEM-01233,WIZ-01739,GLD-10,apprentice,2024-04-22,
MEM-01234,WIZ-01741,GLD-02,apprentice,2025-07-12,
MEM-01235,WIZ-01742,GLD-09,apprentice,2025-10-24,
MEM-01236,WIZ-01743,GLD-01,apprentice,2025-04-19,2026-06-08
MEM-01237,WIZ-01743,GLD-01,adept,2026-06-08,
MEM-01238,WIZ-01744,GLD-07,Apprentice,2026-06-28,
MEM-01239,WIZ-01745,GLD-05,apprentice,2026-04-04,
MEM-01240,WIZ-01748,GLD-07,adept,2025-09-17,
MEM-01241,WIZ-01751,GLD-10,archmage,2025-11-11,
MEM-01242,WIZ-01752,GLD-08,APPRENTICE,2024-02-13,
MEM-01243,WIZ-01753,GLD-01,Apprentice,2026-05-07,
MEM-01244,WIZ-01754,GLD-11,Apprentice,2024-05-16,
MEM-01245,WIZ-01755,GLD-01,Adept,2024-01-28,
MEM-01246,WIZ-01756,GLD-02,apprentice,2026-04-11,
MEM-01247,WIZ-01757,GLD-11,adept,2024-05-06,
MEM-01248,WIZ-01758,GLD-02,adept,2025-02-12,
MEM-01249,WIZ-01759,GLD-07,Apprentice,2024-07-07,
MEM-01250,WIZ-01763,GLD-06,APPRENTICE,2026-04-19,
MEM-01251,WIZ-01764,GLD-01,apprentice,2023-06-20,2023-12-15
MEM-01252,WIZ-01764,GLD-01,adept,2023-12-15,
MEM-01253,WIZ-01765,GLD-09,apprentice,2025-06-30,
MEM-01254,WIZ-01766,GLD-07,apprentice,2024-12-17,
MEM-01255,WIZ-01767,GLD-12,apprentice,2023-05-22,
MEM-01256,WIZ-01768,GLD-01,apprentice,2025-07-11,
MEM-01257,WIZ-01770,GLD-06,archmage,2026-01-08,
MEM-01258,WIZ-01771,GLD-06,apprentice,2025-02-28,
MEM-01259,WIZ-01772,GLD-11,Apprentice,2025-12-24,
MEM-01260,WIZ-01773,GLD-07,archmage,2026-04-03,
MEM-01261,WIZ-01774,GLD-12,adept,2026-06-23,
MEM-01262,WIZ-01775,GLD-06,apprentice,2025-10-13,
MEM-01263,WIZ-01776,GLD-04,apprentice,2025-12-17,
MEM-01264,WIZ-01777,GLD-11,apprentice,2023-08-27,
MEM-01265,WIZ-01778,GLD-03,ADEPT,2024-07-16,
MEM-01266,WIZ-01780,GLD-07,apprentice,2024-09-14,
MEM-01267,WIZ-01781,GLD-06,apprentice,2025-08-06,
MEM-01268,WIZ-01783,GLD-10,APPRENTICE,2025-04-04,
MEM-01269,WIZ-01784,GLD-06,adept,2024-11-12,
MEM-01270,WIZ-01785,GLD-07,apprentice,2025-06-08,
MEM-01271,WIZ-01786,GLD-12,adept,2024-09-27,
MEM-01272,WIZ-01787,GLD-03,archmage,2025-01-31,
MEM-01273,WIZ-01788,GLD-08,apprentice,2026-03-02,
MEM-01274,WIZ-01791,GLD-01,apprentice,2024-03-05,
MEM-01275,WIZ-01792,GLD-12,archmage,2023-04-07,
MEM-01276,WIZ-01794,GLD-07,apprentice,2026-04-29,
MEM-01277,WIZ-01797,GLD-06,Apprentice,2024-01-30,
MEM-01278,WIZ-01798,GLD-01,ARCHMAGE,2023-11-13,
MEM-01279,WIZ-01799,GLD-08,adept,2026-05-10,
MEM-01280,WIZ-01801,GLD-10,apprentice,2024-12-11,
MEM-01281,WIZ-01802,GLD-02,Apprentice,2026-03-31,
MEM-01282,WIZ-01804,GLD-05,apprentice,2025-07-10,
MEM-01283,WIZ-01807,GLD-07,Apprentice,2026-01-07,
MEM-01284,WIZ-01810,GLD-03,Apprentice,2026-01-21,
MEM-01285,WIZ-01811,GLD-09,Adept,2025-12-24,
MEM-01286,WIZ-01812,GLD-03,apprentice,2024-12-31,
MEM-01287,WIZ-01813,GLD-12,Apprentice,2024-08-22,
MEM-01288,WIZ-01815,GLD-10,Apprentice,2024-05-09,
MEM-01289,WIZ-01816,GLD-01,Apprentice,2026-06-11,
MEM-01290,WIZ-01818,GLD-02,adept,2025-07-04,
MEM-01291,WIZ-01819,GLD-10,apprentice,2023-12-01,
MEM-01292,WIZ-01820,GLD-12,adept,2025-07-31,
MEM-01293,WIZ-01822,GLD-05,apprentice,2025-04-21,
MEM-01294,WIZ-01823,GLD-12,archmage,2026-05-14,
MEM-01295,WIZ-01825,GLD-05,Apprentice,2026-05-28,
MEM-01296,WIZ-01826,GLD-10,adept,2024-05-08,
MEM-01297,WIZ-01828,GLD-03,adept,2025-10-09,2026-06-30
MEM-01298,WIZ-01828,GLD-03,archmage,2026-06-30,
MEM-01299,WIZ-01831,GLD-02,adept,2024-09-13,
MEM-01300,WIZ-01832,GLD-10,Apprentice,2024-07-25,2026-05-04
MEM-01301,WIZ-01832,GLD-10,Adept,2026-05-04,
MEM-01302,WIZ-01833,GLD-12,adept,2026-03-17,
MEM-01303,WIZ-01834,GLD-08,apprentice,2023-11-24,
MEM-01304,WIZ-01836,GLD-06,adept,2024-10-28,
MEM-01305,WIZ-01837,GLD-04,apprentice,2025-04-04,
MEM-01306,WIZ-01838,GLD-07,apprentice,2025-06-16,
MEM-01307,WIZ-01840,GLD-04,APPRENTICE,2024-12-11,
MEM-01308,WIZ-01841,GLD-12,adept,2025-02-15,2025-10-18
MEM-01309,WIZ-01841,GLD-12,archmage,2025-10-18,
MEM-01310,WIZ-01842,GLD-11,Apprentice,2024-11-21,
MEM-01311,WIZ-01845,GLD-09,apprentice,2026-06-30,
MEM-01312,WIZ-01848,GLD-03,Adept,2026-06-23,
MEM-01313,WIZ-01849,GLD-12,apprentice,2025-04-26,
MEM-01314,WIZ-01850,GLD-02,ARCHMAGE,2026-05-25,
MEM-01315,WIZ-01851,GLD-05,APPRENTICE,2024-12-06,
MEM-01316,WIZ-01853,GLD-12,Apprentice,2026-04-03,
MEM-01317,WIZ-01854,GLD-06,apprentice,2024-12-08,
MEM-01318,WIZ-01857,GLD-04,apprentice,2024-09-11,
MEM-01319,WIZ-01859,GLD-04,apprentice,2024-07-01,
MEM-01320,WIZ-01860,GLD-11,Archmage,2026-01-15,
MEM-01321,WIZ-01863,GLD-10,adept,2026-01-08,
MEM-01322,WIZ-01864,GLD-07,Apprentice,2024-06-22,
MEM-01323,WIZ-01865,GLD-07,archmage,2026-06-02,
MEM-01324,WIZ-01868,GLD-09,apprentice,2026-02-03,
MEM-01325,WIZ-01869,GLD-05,apprentice,2024-08-02,
MEM-01326,WIZ-01870,GLD-12,apprentice,2023-09-12,2025-01-09
MEM-01327,WIZ-01870,GLD-12,adept,2025-01-09,
MEM-01328,WIZ-01872,GLD-03,Apprentice,2026-04-01,
MEM-01329,WIZ-01873,GLD-06,Adept,2025-03-05,
MEM-01330,WIZ-01875,GLD-07,apprentice,2026-06-09,
MEM-01331,WIZ-01877,GLD-05,adept,2026-03-12,
MEM-01332,WIZ-01878,GLD-09,adept,2023-11-01,
MEM-01333,WIZ-01879,GLD-06,APPRENTICE,2025-05-31,
MEM-01334,WIZ-01881,GLD-07,apprentice,2023-07-28,
MEM-01335,WIZ-01884,GLD-02,apprentice,2024-03-06,
MEM-01336,WIZ-01886,GLD-08,archmage,2024-12-05,
MEM-01337,WIZ-01888,GLD-03,Adept,2026-06-03,
MEM-01338,WIZ-01890,GLD-04,adept,2025-11-10,
MEM-01339,WIZ-01891,GLD-12,adept,2023-12-29,
MEM-01340,WIZ-01893,GLD-06,Apprentice,2026-01-17,
MEM-01341,WIZ-01895,GLD-01,adept,2025-01-25,
MEM-01342,WIZ-01896,GLD-08,APPRENTICE,2024-02-20,
MEM-01343,WIZ-01897,GLD-10,adept,2026-02-07,
MEM-01344,WIZ-01898,GLD-08,ADEPT,2025-09-12,2026-03-18
MEM-01345,WIZ-01898,GLD-08,archmage,2026-03-18,
MEM-01346,WIZ-01901,GLD-01,apprentice,2023-09-02,
MEM-01347,WIZ-01902,GLD-11,apprentice,2025-12-22,
MEM-01348,WIZ-01903,GLD-05,Archmage,2026-01-03,
MEM-01349,WIZ-01905,GLD-12,apprentice,2026-06-19,
MEM-01350,WIZ-01906,GLD-12,apprentice,2026-06-12,
MEM-01351,WIZ-01907,GLD-05,Apprentice,2026-05-30,
MEM-01352,WIZ-01908,GLD-07,apprentice,2025-01-11,
MEM-01353,WIZ-01910,GLD-10,apprentice,2024-12-03,
MEM-01354,WIZ-01913,GLD-10,apprentice,2025-03-06,
MEM-01355,WIZ-01914,GLD-07,Apprentice,2026-05-05,
MEM-01356,WIZ-01915,GLD-10,ADEPT,2026-06-26,
MEM-01357,WIZ-01916,GLD-04,ADEPT,2025-01-17,
MEM-01358,WIZ-01917,GLD-01,archmage,2026-03-11,
MEM-01359,WIZ-01918,GLD-03,APPRENTICE,2024-09-21,
MEM-01360,WIZ-01919,GLD-05,archmage,2026-05-23,
MEM-01361,WIZ-01920,GLD-12,apprentice,2025-05-29,
MEM-01362,WIZ-01921,GLD-12,Adept,2024-10-21,
MEM-01363,WIZ-01922,GLD-03,Adept,2024-05-03,
MEM-01364,WIZ-01923,GLD-06,Apprentice,2026-01-26,
MEM-01365,WIZ-01924,GLD-05,apprentice,2025-02-10,
MEM-01366,WIZ-01925,GLD-11,apprentice,2023-07-18,
MEM-01367,WIZ-01926,GLD-12,Adept,2023-10-11,
MEM-01368,WIZ-01928,GLD-01,APPRENTICE,2025-06-08,
MEM-01369,WIZ-01929,GLD-10,adept,2026-01-30,
MEM-01370,WIZ-01930,GLD-09,Adept,2025-09-23,
MEM-01371,WIZ-01932,GLD-05,apprentice,2026-05-12,
MEM-01372,WIZ-01933,GLD-10,adept,2024-07-08,
MEM-01373,WIZ-01934,GLD-12,apprentice,2025-04-05,
MEM-01374,WIZ-01937,GLD-10,apprentice,2024-10-19,
MEM-01375,WIZ-01938,GLD-05,Apprentice,2025-02-06,2025-10-31
MEM-01376,WIZ-01938,GLD-05,ADEPT,2025-10-31,
MEM-01377,WIZ-01939,GLD-05,Apprentice,2024-02-18,2025-12-03
MEM-01378,WIZ-01939,GLD-05,adept,2025-12-03,
MEM-01379,WIZ-01941,GLD-09,apprentice,2026-03-28,
MEM-01380,WIZ-01942,GLD-02,apprentice,2024-08-13,
MEM-01381,WIZ-01944,GLD-08,apprentice,2025-10-12,
MEM-01382,WIZ-01945,GLD-03,apprentice,2026-06-21,
MEM-01383,WIZ-01946,GLD-05,apprentice,2024-08-02,
MEM-01384,WIZ-01947,GLD-07,apprentice,2026-05-24,
MEM-01385,WIZ-01949,GLD-01,APPRENTICE,2024-11-13,
MEM-01386,WIZ-01950,GLD-12,adept,2026-04-22,
MEM-01387,WIZ-01952,GLD-02,apprentice,2026-02-09,
MEM-01388,WIZ-01953,GLD-02,apprentice,2024-01-14,
MEM-01389,WIZ-01955,GLD-11,apprentice,2025-06-04,2025-12-22
MEM-01390,WIZ-01955,GLD-11,adept,2025-12-22,
MEM-01391,WIZ-01957,GLD-07,apprentice,2023-11-13,
MEM-01392,WIZ-01959,GLD-06,Apprentice,2025-02-02,
MEM-01393,WIZ-01963,GLD-03,Apprentice,2023-11-27,
MEM-01394,WIZ-01964,GLD-02,apprentice,2026-04-02,
MEM-01395,WIZ-01965,GLD-01,Adept,2025-04-27,
MEM-01396,WIZ-01966,GLD-05,APPRENTICE,2026-06-05,
MEM-01397,WIZ-01969,GLD-05,archmage,2026-02-17,
MEM-01398,WIZ-01971,GLD-07,adept,2023-10-11,
MEM-01399,WIZ-01974,GLD-11,archmage,2024-08-23,
MEM-01400,WIZ-01975,GLD-12,ARCHMAGE,2023-10-11,
MEM-01401,WIZ-01978,GLD-02,apprentice,2026-06-09,
MEM-01402,WIZ-01980,GLD-03,apprentice,2025-05-22,
MEM-01403,WIZ-01981,GLD-07,apprentice,2026-03-03,
MEM-01404,WIZ-01982,GLD-06,apprentice,2024-02-27,
MEM-01405,WIZ-01989,GLD-03,Apprentice,2026-03-09,
MEM-01406,WIZ-01990,GLD-01,apprentice,2026-06-21,
MEM-01407,WIZ-01991,GLD-04,adept,2024-11-11,
MEM-01408,WIZ-01993,GLD-12,Apprentice,2024-10-04,
MEM-01409,WIZ-01994,GLD-07,Apprentice,2024-06-09,2025-06-08
MEM-01410,WIZ-01994,GLD-07,Adept,2025-06-08,
MEM-01411,WIZ-01995,GLD-02,apprentice,2023-12-16,
MEM-01412,WIZ-01996,GLD-01,apprentice,2025-04-08,
MEM-01413,WIZ-01999,GLD-03,ADEPT,2025-10-15,
MEM-01414,WIZ-02001,GLD-12,Apprentice,2025-01-08,
MEM-01415,WIZ-02002,GLD-02,Apprentice,2024-09-26,
MEM-01416,WIZ-02003,GLD-12,apprentice,2023-07-25,2024-10-23
MEM-01417,WIZ-02003,GLD-12,adept,2024-10-23,
MEM-01418,WIZ-02005,GLD-12,Adept,2025-09-27,
MEM-01419,WIZ-02006,GLD-12,apprentice,2025-09-03,2025-10-17
MEM-01420,WIZ-02006,GLD-12,adept,2025-10-17,
MEM-01421,WIZ-02008,GLD-07,adept,2025-11-11,
MEM-01422,WIZ-02010,GLD-03,adept,2025-12-26,
MEM-01423,WIZ-02011,GLD-04,Apprentice,2024-04-19,
MEM-01424,WIZ-02012,GLD-01,archmage,2026-06-09,
MEM-01425,WIZ-02013,GLD-11,Adept,2026-05-06,
MEM-01426,WIZ-02015,GLD-05,apprentice,2024-11-19,
MEM-01427,WIZ-02018,GLD-08,apprentice,2024-05-25,
MEM-01428,WIZ-02020,GLD-03,adept,2025-10-29,
MEM-01429,WIZ-02021,GLD-11,apprentice,2025-11-27,
MEM-01430,WIZ-02022,GLD-05,Apprentice,2024-04-26,
MEM-01431,WIZ-02023,GLD-01,apprentice,2024-11-13,
MEM-01432,WIZ-02024,GLD-08,Apprentice,2024-06-16,
MEM-01433,WIZ-02025,GLD-04,ADEPT,2026-05-30,
MEM-01434,WIZ-02026,GLD-08,apprentice,2026-05-12,
MEM-01435,WIZ-02027,GLD-09,apprentice,2023-09-25,
MEM-01436,WIZ-02030,GLD-12,apprentice,2025-01-17,
MEM-01437,WIZ-02033,GLD-11,archmage,2023-04-17,
MEM-01438,WIZ-02034,GLD-02,APPRENTICE,2025-11-28,
MEM-01439,WIZ-02035,GLD-05,adept,2024-11-22,
MEM-01440,WIZ-02036,GLD-12,adept,2026-05-18,
MEM-01441,WIZ-02037,GLD-09,apprentice,2026-04-20,
MEM-01442,WIZ-02040,GLD-10,apprentice,2025-03-20,
MEM-01443,WIZ-02041,GLD-11,Apprentice,2026-01-26,
MEM-01444,WIZ-02042,GLD-08,Apprentice,2026-03-27,
MEM-01445,WIZ-02043,GLD-08,apprentice,2026-03-16,
MEM-01446,WIZ-02044,GLD-03,apprentice,2025-05-21,
MEM-01447,WIZ-02047,GLD-11,Adept,2025-09-22,
MEM-01448,WIZ-02048,GLD-10,apprentice,2026-02-20,
MEM-01449,WIZ-02050,GLD-06,apprentice,2023-04-08,
MEM-01450,WIZ-02051,GLD-10,Adept,2026-05-07,
MEM-01451,WIZ-02052,GLD-10,apprentice,2025-12-19,
MEM-01452,WIZ-02054,GLD-06,adept,2025-06-03,
MEM-01453,WIZ-02056,GLD-10,apprentice,2024-02-05,
MEM-01454,WIZ-02057,GLD-04,APPRENTICE,2025-11-23,2025-12-30
MEM-01455,WIZ-02057,GLD-04,adept,2025-12-30,
MEM-01456,WIZ-02058,GLD-10,apprentice,2025-03-24,
MEM-01457,WIZ-02059,GLD-02,apprentice,2024-07-14,
MEM-01458,WIZ-02060,GLD-08,apprentice,2026-06-23,
MEM-01459,WIZ-02061,GLD-03,apprentice,2024-10-16,
MEM-01460,WIZ-02063,GLD-10,adept,2025-05-02,2025-11-02
MEM-01461,WIZ-02063,GLD-10,archmage,2025-11-02,
MEM-01462,WIZ-02064,GLD-09,Apprentice,2024-12-16,
MEM-01463,WIZ-02066,GLD-04,adept,2023-04-07,
MEM-01464,WIZ-02067,GLD-03,apprentice,2025-06-23,2026-06-09
MEM-01465,WIZ-02067,GLD-03,Adept,2026-06-09,
MEM-01466,WIZ-02073,GLD-10,apprentice,2023-11-15,2025-02-20
MEM-01467,WIZ-02073,GLD-10,adept,2025-02-20,
MEM-01468,WIZ-02074,GLD-03,archmage,2024-05-19,
MEM-01469,WIZ-02075,GLD-08,Apprentice,2026-05-17,
MEM-01470,WIZ-02076,GLD-06,APPRENTICE,2026-01-24,2026-03-18
MEM-01471,WIZ-02076,GLD-06,adept,2026-03-18,
MEM-01472,WIZ-02077,GLD-12,APPRENTICE,2025-08-18,
MEM-01473,WIZ-02078,GLD-08,apprentice,2023-09-13,
MEM-01474,WIZ-02083,GLD-10,apprentice,2024-03-03,
MEM-01475,WIZ-02084,GLD-10,Apprentice,2026-04-25,
MEM-01476,WIZ-02085,GLD-06,adept,2025-01-09,
MEM-01477,WIZ-02086,GLD-11,apprentice,2026-04-14,2026-06-01
MEM-01478,WIZ-02086,GLD-11,adept,2026-06-01,
MEM-01479,WIZ-02087,GLD-05,archmage,2024-08-22,
MEM-01480,WIZ-02088,GLD-06,APPRENTICE,2025-04-09,
MEM-01481,WIZ-02090,GLD-09,Archmage,2024-08-07,
MEM-01482,WIZ-02092,GLD-01,archmage,2023-09-05,
MEM-01483,WIZ-02093,GLD-12,ADEPT,2025-03-31,
MEM-01484,WIZ-02094,GLD-12,adept,2025-04-15,
MEM-01485,WIZ-02097,GLD-01,Apprentice,2024-06-21,2024-10-12
MEM-01486,WIZ-02097,GLD-01,adept,2024-10-12,
MEM-01487,WIZ-02099,GLD-11,apprentice,2025-04-11,
MEM-01488,WIZ-02100,GLD-10,apprentice,2024-06-03,
MEM-01489,WIZ-02101,GLD-03,Adept,2024-10-25,
MEM-01490,WIZ-02102,GLD-02,APPRENTICE,2023-05-29,
MEM-01491,WIZ-02103,GLD-09,apprentice,2026-03-19,
MEM-01492,WIZ-02104,GLD-10,apprentice,2024-06-24,
MEM-01493,WIZ-02105,GLD-01,apprentice,2025-06-18,
MEM-01494,WIZ-02106,GLD-04,apprentice,2025-09-15,2026-04-27
MEM-01495,WIZ-02106,GLD-04,adept,2026-04-27,
MEM-01496,WIZ-02108,GLD-04,APPRENTICE,2025-03-15,
MEM-01497,WIZ-02109,GLD-04,apprentice,2026-06-13,
MEM-01498,WIZ-02110,GLD-05,apprentice,2024-07-10,
MEM-01499,WIZ-02111,GLD-05,ARCHMAGE,2024-09-28,
MEM-01500,WIZ-02113,GLD-06,apprentice,2025-01-08,
MEM-01501,WIZ-02114,GLD-04,apprentice,2025-04-23,
MEM-01502,WIZ-02115,GLD-11,Apprentice,2025-07-15,2026-04-17
MEM-01503,WIZ-02115,GLD-11,adept,2026-04-17,
MEM-01504,WIZ-02116,GLD-06,apprentice,2025-09-10,
MEM-01505,WIZ-02117,GLD-11,apprentice,2024-09-25,
MEM-01506,WIZ-02119,GLD-01,apprentice,2025-08-10,
MEM-01507,WIZ-02120,GLD-09,apprentice,2025-11-23,
MEM-01508,WIZ-02122,GLD-03,apprentice,2026-04-04,
MEM-01509,WIZ-02123,GLD-10,apprentice,2025-03-20,
MEM-01510,WIZ-02124,GLD-06,Apprentice,2023-12-27,
MEM-01511,WIZ-02126,GLD-01,apprentice,2025-07-30,
MEM-01512,WIZ-02127,GLD-12,APPRENTICE,2023-12-17,
MEM-01513,WIZ-02132,GLD-07,adept,2023-09-19,
MEM-01514,WIZ-02133,GLD-02,archmage,2025-02-20,
MEM-01515,WIZ-02137,GLD-04,apprentice,2023-07-23,
MEM-01516,WIZ-02138,GLD-11,archmage,2026-02-02,
MEM-01517,WIZ-02139,GLD-09,apprentice,2025-06-20,
MEM-01518,WIZ-02140,GLD-10,adept,2024-07-06,
MEM-01519,WIZ-02141,GLD-08,apprentice,2024-08-26,
MEM-01520,WIZ-02142,GLD-12,apprentice,2026-02-27,
MEM-01521,WIZ-02143,GLD-09,Adept,2025-09-25,
MEM-01522,WIZ-02145,GLD-12,adept,2026-05-20,
MEM-01523,WIZ-02146,GLD-05,adept,2023-09-13,
MEM-01524,WIZ-02149,GLD-03,apprentice,2025-04-10,2025-06-12
MEM-01525,WIZ-02149,GLD-03,Adept,2025-06-12,
MEM-01526,WIZ-02151,GLD-06,archmage,2024-10-25,
MEM-01527,WIZ-02152,GLD-12,archmage,2025-10-31,
MEM-01528,WIZ-02153,GLD-11,apprentice,2024-09-01,
MEM-01529,WIZ-02154,GLD-04,Apprentice,2026-03-12,
MEM-01530,WIZ-02156,GLD-09,apprentice,2026-03-15,
MEM-01531,WIZ-02157,GLD-12,Apprentice,2024-02-09,
MEM-01532,WIZ-02158,GLD-07,adept,2025-10-16,2026-04-25
MEM-01533,WIZ-02158,GLD-07,archmage,2026-04-25,
MEM-01534,WIZ-02160,GLD-04,Apprentice,2024-01-13,
MEM-01535,WIZ-02162,GLD-08,APPRENTICE,2025-12-21,
MEM-01536,WIZ-02163,GLD-10,ADEPT,2024-04-29,
MEM-01537,WIZ-02164,GLD-09,apprentice,2025-06-13,
MEM-01538,WIZ-02166,GLD-06,apprentice,2024-07-02,2026-03-23
MEM-01539,WIZ-02166,GLD-06,Adept,2026-03-23,
MEM-01540,WIZ-02167,GLD-07,archmage,2025-10-10,
MEM-01541,WIZ-02168,GLD-09,adept,2026-03-05,
MEM-01542,WIZ-02169,GLD-02,archmage,2026-05-19,
MEM-01543,WIZ-02171,GLD-08,apprentice,2025-06-17,
MEM-01544,WIZ-02172,GLD-06,archmage,2025-09-02,
MEM-01545,WIZ-02174,GLD-12,apprentice,2023-08-16,
MEM-01546,WIZ-02175,GLD-11,Apprentice,2026-03-31,
MEM-01547,WIZ-02176,GLD-03,apprentice,2024-06-22,
MEM-01548,WIZ-02179,GLD-08,apprentice,2023-05-05,2024-09-09
MEM-01549,WIZ-02179,GLD-08,Adept,2024-09-09,
MEM-01550,WIZ-02180,GLD-08,adept,2025-03-23,
MEM-01551,WIZ-02184,GLD-08,apprentice,2024-06-06,
MEM-01552,WIZ-02185,GLD-11,apprentice,2023-02-04,
MEM-01553,WIZ-02186,GLD-01,Archmage,2025-05-17,
MEM-01554,WIZ-02188,GLD-11,Apprentice,2026-01-16,2026-04-17
MEM-01555,WIZ-02188,GLD-11,adept,2026-04-17,
MEM-01556,WIZ-02190,GLD-09,apprentice,2024-12-17,
MEM-01557,WIZ-02192,GLD-05,apprentice,2025-06-16,2026-02-07
MEM-01558,WIZ-02192,GLD-05,adept,2026-02-07,
MEM-01559,WIZ-02193,GLD-08,adept,2024-05-01,
MEM-01560,WIZ-02195,GLD-02,apprentice,2026-03-08,
MEM-01561,WIZ-02196,GLD-09,adept,2026-01-17,
MEM-01562,WIZ-02198,GLD-02,Archmage,2026-04-14,
MEM-01563,WIZ-02199,GLD-01,adept,2024-10-02,
MEM-01564,WIZ-02200,GLD-07,apprentice,2025-11-08,
MEM-01565,WIZ-02202,GLD-12,apprentice,2025-11-16,2026-02-10
MEM-01566,WIZ-02202,GLD-12,adept,2026-02-10,
MEM-01567,WIZ-02203,GLD-03,apprentice,2026-06-26,
MEM-01568,WIZ-02206,GLD-07,ADEPT,2025-12-22,
MEM-01569,WIZ-02207,GLD-06,apprentice,2024-05-05,
MEM-01570,WIZ-02208,GLD-07,apprentice,2025-02-14,
MEM-01571,WIZ-02209,GLD-04,apprentice,2024-12-21,
MEM-01572,WIZ-02210,GLD-02,apprentice,2025-04-17,
MEM-01573,WIZ-02215,GLD-05,apprentice,2025-02-12,
MEM-01574,WIZ-02216,GLD-11,apprentice,2025-05-09,
MEM-01575,WIZ-02217,GLD-05,apprentice,2026-06-19,
MEM-01576,WIZ-02219,GLD-07,apprentice,2025-01-09,
MEM-01577,WIZ-02220,GLD-04,apprentice,2024-05-24,
MEM-01578,WIZ-02224,GLD-04,Adept,2025-06-12,
MEM-01579,WIZ-02226,GLD-01,adept,2025-01-15,
MEM-01580,WIZ-02227,GLD-03,apprentice,2023-07-10,2023-10-09
MEM-01581,WIZ-02227,GLD-03,Adept,2023-10-09,
MEM-01582,WIZ-02228,GLD-09,APPRENTICE,2025-08-18,2026-03-27
MEM-01583,WIZ-02228,GLD-09,ADEPT,2026-03-27,
MEM-01584,WIZ-02230,GLD-10,apprentice,2026-05-25,
MEM-01585,WIZ-02232,GLD-04,Adept,2024-08-22,
MEM-01586,WIZ-02233,GLD-01,adept,2023-07-13,
MEM-01587,WIZ-02235,GLD-02,apprentice,2025-01-17,
MEM-01588,WIZ-02236,GLD-12,apprentice,2025-08-28,
MEM-01589,WIZ-02238,GLD-10,ARCHMAGE,2024-12-09,
MEM-01590,WIZ-02240,GLD-08,apprentice,2025-06-28,
MEM-01591,WIZ-02242,GLD-04,apprentice,2024-02-06,2025-01-12
MEM-01592,WIZ-02242,GLD-04,adept,2025-01-12,
MEM-01593,WIZ-02243,GLD-10,apprentice,2024-06-21,
MEM-01594,WIZ-02245,GLD-08,apprentice,2025-11-23,
MEM-01595,WIZ-02246,GLD-10,apprentice,2026-06-21,
MEM-01596,WIZ-02247,GLD-05,apprentice,2024-03-12,
MEM-01597,WIZ-02248,GLD-09,APPRENTICE,2024-12-02,
MEM-01598,WIZ-02249,GLD-07,apprentice,2024-02-27,2026-01-17
MEM-01599,WIZ-02249,GLD-07,adept,2026-01-17,
MEM-01600,WIZ-02250,GLD-01,apprentice,2026-06-05,
MEM-01601,WIZ-02252,GLD-05,APPRENTICE,2025-03-18,
MEM-01602,WIZ-02253,GLD-08,apprentice,2025-11-08,
MEM-01603,WIZ-02257,GLD-04,apprentice,2024-12-06,2026-05-08
MEM-01604,WIZ-02257,GLD-04,adept,2026-05-08,
MEM-01605,WIZ-02258,GLD-10,Archmage,2024-11-15,
MEM-01606,WIZ-02261,GLD-01,apprentice,2026-04-04,
MEM-01607,WIZ-02262,GLD-03,apprentice,2024-04-01,
MEM-01608,WIZ-02264,GLD-09,apprentice,2026-04-11,
MEM-01609,WIZ-02266,GLD-10,archmage,2023-09-26,
MEM-01610,WIZ-02267,GLD-12,apprentice,2023-07-01,
MEM-01611,WIZ-02270,GLD-12,adept,2025-01-23,
MEM-01612,WIZ-02271,GLD-01,Archmage,2025-04-13,
MEM-01613,WIZ-02274,GLD-11,apprentice,2026-06-07,
MEM-01614,WIZ-02277,GLD-08,Apprentice,2026-04-03,
MEM-01615,WIZ-02278,GLD-06,Apprentice,2024-10-20,
MEM-01616,WIZ-02281,GLD-09,apprentice,2026-06-30,
MEM-01617,WIZ-02284,GLD-09,apprentice,2026-01-02,
MEM-01618,WIZ-02285,GLD-08,Apprentice,2024-05-12,
MEM-01619,WIZ-02286,GLD-11,adept,2024-06-06,
MEM-01620,WIZ-02287,GLD-10,apprentice,2024-07-27,
MEM-01621,WIZ-02288,GLD-08,archmage,2026-05-26,
MEM-01622,WIZ-02290,GLD-03,APPRENTICE,2024-11-09,
