payment_id,order_id,method,amount_copper,status,paid_at
PAY-012974,ORD-011348,barter,3460,success,2026-02-11T13:29:56Z
PAY-012975,ORD-011348,coin,3318,success,2026-02-11T13:54:56Z
PAY-012976,ORD-011349,barter,357,success,2026-02-11 16:18:12
PAY-012977,ORD-011350,crystal_transfer,1480,failed,2026-02-11 13:37:06
PAY-012978,ORD-011351,guild_credit,1347,success,2026-02-11T13:33:33Z
PAY-012979,ORD-011351,barter,1517,success,2026-02-11T13:52:33Z
PAY-012980,ORD-011352,barter,1669,success,2026-02-11T17:24:41Z
PAY-012981,ORD-011352,barter,1519,success,2026-02-11T17:34:41Z
PAY-012982,ORD-011353,crystal_transfer,762,success,2026-02-11T14:52:26Z
PAY-012983,ORD-011354,coin,2310,success,2026-02-12T17:58:40Z
PAY-012984,ORD-011354,coin,2310,refunded,2026-02-22T14:39:40Z
PAY-012985,ORD-011355,crystal_transfer,6814,success,2026-02-12T14:27:25Z
PAY-012986,ORD-011356,coin,3899,success,2026-02-12T11:40:35Z
PAY-012987,ORD-011356,crystal_transfer,3955,success,2026-02-12T11:59:35Z
PAY-012988,ORD-011357,coin,11218,success,2026-02-12T15:37:37Z
PAY-012989,ORD-011358,coin,2178,success,2026-02-12 16:17:39
PAY-012990,ORD-011359,coin,8094,success,2026-02-12 13:54:32
PAY-012991,ORD-011359,coin,8271,success,2026-02-12T14:04:32Z
PAY-012992,ORD-011360,guild_credit,2507,success,2026-02-12T14:13:07Z
PAY-012993,ORD-011361,guild_credit,2726,success,2026-02-12 16:21:57
PAY-012994,ORD-011362,barter,6897,success,2026-02-12T09:22:15Z
PAY-012995,ORD-011363,guild_credit,12944,success,2026-02-12 17:00:34
PAY-012996,ORD-011364,crystal_transfer,5851,success,2026-02-12T18:11:10Z
PAY-012997,ORD-011365,coin,6557,success,2026-02-12 13:30:37
PAY-012998,ORD-011366,coin,8016,success,2026-02-12T17:20:04Z
PAY-012999,ORD-011367,guild_credit,1688,success,2026-02-12 13:59:58
PAY-013000,ORD-011368,barter,1156,success,2026-02-12T12:59:51Z
PAY-013001,ORD-011369,guild_credit,7254,failed,2026-02-12T12:13:39Z
PAY-013002,ORD-011369,guild_credit,7254,success,2026-02-12T12:22:39Z
PAY-013003,ORD-011370,coin,10670,success,2026-02-12 12:35:36
PAY-013004,ORD-011371,coin,18929,success,2026-02-12 11:49:27
PAY-013005,ORD-011372,guild_credit,1653,success,2026-02-12T10:55:52Z
PAY-013006,ORD-011373,coin,13834,success,2026-02-12 15:17:36
PAY-013007,ORD-011374,crystal_transfer,7344,success,2026-02-12 16:23:14
PAY-013008,ORD-011375,guild_credit,574,success,2026-02-13 12:47:18
PAY-013009,ORD-011376,coin,5444,success,2026-02-13 13:02:20
PAY-013010,ORD-011377,crystal_transfer,1815,success,2026-02-13 12:51:37
PAY-013011,ORD-011378,coin,1252,success,2026-02-13 13:54:00
PAY-013012,ORD-011379,crystal_transfer,3357,success,2026-02-13T16:49:23Z
PAY-013013,ORD-011379,coin,3425,success,2026-02-13T17:01:23Z
PAY-013014,ORD-011380,coin,5625,success,2026-02-13 10:25:55
PAY-013015,ORD-011381,coin,757,success,2026-02-13T13:52:09Z
PAY-013016,ORD-011382,coin,814,success,2026-02-13 08:46:10
PAY-013017,ORD-011383,crystal_transfer,1642,success,2026-02-13T12:03:19Z
PAY-013018,ORD-011384,coin,2514,success,2026-02-13T18:23:06Z
PAY-013019,ORD-011385,coin,3037,success,2026-02-13 12:18:51
PAY-013020,ORD-011386,coin,9633,success,2026-02-13 13:17:34
PAY-013021,ORD-011387,coin,2061,success,2026-02-13 15:37:13
PAY-013022,ORD-011387,coin,2075,success,2026-02-13 16:00:13
PAY-013023,ORD-011388,coin,1941,success,2026-02-13T16:16:43Z
PAY-013024,ORD-011389,coin,2971,success,2026-02-13T13:23:49Z
PAY-013025,ORD-011390,coin,8606,success,2026-02-13T17:00:38Z
PAY-013026,ORD-011390,coin,8606,refunded,2026-02-17T22:04:38Z
PAY-013027,ORD-011391,guild_credit,7910,success,2026-02-13T08:08:27Z
PAY-013028,ORD-011392,crystal_transfer,603,success,2026-02-13 11:16:12
PAY-013029,ORD-011393,guild_credit,4330,success,2026-02-13T15:21:46Z
PAY-013030,ORD-011394,guild_credit,498,success,2026-02-13 14:54:41
PAY-013031,ORD-011395,coin,6251,success,2026-02-13T13:12:26Z
PAY-013032,ORD-011396,barter,3031,success,2026-02-13 14:52:15
PAY-013033,ORD-011397,coin,7530,success,2026-02-13T18:56:22Z
PAY-013034,ORD-011398,guild_credit,8940,success,2026-02-13T08:35:43Z
PAY-013035,ORD-011399,guild_credit,1332,success,2026-02-13T12:19:18Z
PAY-013036,ORD-011399,coin,1371,success,2026-02-13T12:37:18Z
PAY-013037,ORD-011399,guild_credit,2703,refunded,2026-02-27T08:05:18Z
PAY-013038,ORD-011400,guild_credit,7010,success,2026-02-13 18:19:17
PAY-013039,ORD-011401,coin,1887,success,2026-02-14T13:24:42Z
PAY-013040,ORD-011402,coin,592,success,2026-02-14T10:22:02Z
PAY-013041,ORD-011403,guild_credit,5045,failed,2026-02-14 13:13:59
PAY-013042,ORD-011404,crystal_transfer,7134,success,2026-02-14T13:56:09Z
PAY-013043,ORD-011405,guild_credit,3603,success,2026-02-14 16:50:23
PAY-013044,ORD-011406,guild_credit,459,success,2026-02-14T16:00:19Z
PAY-013045,ORD-011407,guild_credit,3836,success,2026-02-14T14:13:11Z
PAY-013046,ORD-011408,crystal_transfer,1770,success,2026-02-14T14:19:44Z
PAY-013047,ORD-011409,crystal_transfer,1704,success,2026-02-14 16:28:01
PAY-013048,ORD-011410,crystal_transfer,8075,success,2026-02-14 13:17:48
PAY-013049,ORD-011410,coin,7910,success,2026-02-14T13:35:48Z
PAY-013050,ORD-011411,coin,8858,success,2026-02-14T17:51:01Z
PAY-013051,ORD-011412,guild_credit,9308,success,2026-02-14 12:44:05
PAY-013052,ORD-011413,guild_credit,3547,success,2026-02-14 12:59:59
PAY-013053,ORD-011413,barter,3424,success,2026-02-14 13:20:59
PAY-013054,ORD-011414,barter,14201,success,2026-02-14T14:55:06Z
PAY-013055,ORD-011415,guild_credit,6837,success,2026-02-14 15:09:37
PAY-013056,ORD-011416,barter,7176,success,2026-02-14T16:50:45Z
PAY-013057,ORD-011416,guild_credit,7317,success,2026-02-14T16:57:45Z
PAY-013058,ORD-011417,guild_credit,1197,success,2026-02-14 13:54:45
PAY-013059,ORD-011418,coin,7460,success,2026-02-14T11:06:44Z
PAY-013060,ORD-011419,crystal_transfer,1258,success,2026-02-14T15:49:24Z
PAY-013061,ORD-011420,guild_credit,9921,failed,2026-02-14 13:47:54
PAY-013062,ORD-011420,guild_credit,9921,success,2026-02-14 14:14:54
PAY-013063,ORD-011421,guild_credit,7046,success,2026-02-14T10:16:49Z
PAY-013064,ORD-011422,coin,1152,success,2026-02-14 16:44:11
PAY-013065,ORD-011423,guild_credit,592,success,2026-02-14T11:02:09Z
PAY-013066,ORD-011423,coin,536,success,2026-02-14T11:14:09Z
PAY-013067,ORD-011424,coin,8949,success,2026-02-14T15:35:14Z
PAY-013068,ORD-011425,crystal_transfer,5387,success,2026-02-14T11:19:36Z
PAY-013069,ORD-011425,crystal_transfer,5387,refunded,2026-02-25T07:29:36Z
PAY-013070,ORD-011426,coin,2835,success,2026-02-14T12:58:49Z
PAY-013071,ORD-011427,coin,1320,success,2026-02-14T13:24:10Z
PAY-013072,ORD-011428,coin,2883,success,2026-02-14 13:39:43
PAY-013073,ORD-011429,crystal_transfer,852,success,2026-02-14T09:32:39Z
PAY-013074,ORD-011430,guild_credit,1087,success,2026-02-15 14:19:44
PAY-013075,ORD-011431,coin,1473,success,2026-02-15T14:35:14Z
PAY-013076,ORD-011432,coin,3489,success,2026-02-15 11:49:44
PAY-013077,ORD-011433,coin,8985,success,2026-02-15 09:25:11
PAY-013078,ORD-011434,guild_credit,1035,success,2026-02-15T12:02:18Z
PAY-013079,ORD-011434,guild_credit,1035,refunded,2026-02-27T09:36:18Z
PAY-013080,ORD-011435,crystal_transfer,10914,success,2026-02-15 09:15:26
PAY-013081,ORD-011435,crystal_transfer,10914,refunded,2026-02-18T06:34:26Z
PAY-013082,ORD-011436,coin,8128,success,2026-02-15 08:47:18
PAY-013083,ORD-011437,coin,3956,success,2026-02-15T12:49:32Z
PAY-013084,ORD-011438,coin,1020,success,2026-02-15 13:39:15
PAY-013085,ORD-011439,barter,7867,success,2026-02-15T10:52:20Z
PAY-013086,ORD-011440,barter,4357,success,2026-02-15 09:17:38
PAY-013087,ORD-011441,coin,1793,success,2026-02-15 17:36:24
PAY-013088,ORD-011441,coin,1793,success,2026-02-15T17:45:24Z
PAY-013089,ORD-011442,guild_credit,12426,success,2026-02-15T13:04:42Z
PAY-013090,ORD-011443,guild_credit,3993,success,2026-02-15 13:58:35
PAY-013091,ORD-011444,crystal_transfer,8713,success,2026-02-15T14:13:33Z
PAY-013092,ORD-011445,coin,5836,success,2026-02-15T16:23:46Z
PAY-013093,ORD-011446,coin,8835,success,2026-02-15T15:50:54Z
PAY-013094,ORD-011447,guild_credit,3867,success,2026-02-15T14:01:15Z
PAY-013095,ORD-011448,coin,497,failed,2026-02-15T13:27:29Z
PAY-013096,ORD-011448,coin,497,success,2026-02-15T13:42:29Z
PAY-013097,ORD-011449,crystal_transfer,4626,success,2026-02-15T14:46:50Z
PAY-013098,ORD-011450,guild_credit,4526,success,2026-02-15T12:19:44Z
PAY-013099,ORD-011451,guild_credit,1356,success,2026-02-15T12:57:45Z
PAY-013100,ORD-011452,crystal_transfer,9096,success,2026-02-15 12:59:37
PAY-013101,ORD-011453,coin,7254,success,2026-02-15 12:33:35
PAY-013102,ORD-011454,coin,13640,failed,2026-02-15T14:25:53Z
PAY-013103,ORD-011454,coin,13640,success,2026-02-15T14:39:53Z
PAY-013104,ORD-011455,guild_credit,7055,success,2026-02-15T11:56:40Z
PAY-013105,ORD-011456,crystal_transfer,2900,success,2026-02-15T08:54:49Z
PAY-013106,ORD-011457,coin,6152,success,2026-02-15T16:35:46Z
PAY-013107,ORD-011458,coin,8574,success,2026-02-15 17:41:46
PAY-013108,ORD-011459,guild_credit,4119,success,2026-02-15 09:52:49
PAY-013109,ORD-011460,crystal_transfer,3062,success,2026-02-15 14:47:54
PAY-013110,ORD-011461,coin,5364,failed,2026-02-15 13:28:28
PAY-013111,ORD-011461,coin,5364,success,2026-02-15T13:48:28Z
PAY-013112,ORD-011462,coin,2135,success,2026-02-15T14:53:49Z
PAY-013113,ORD-011463,guild_credit,9220,success,2026-02-15 13:59:47
PAY-013114,ORD-011464,coin,1395,success,2026-02-15T13:21:12Z
PAY-013115,ORD-011465,crystal_transfer,969,success,2026-02-15 14:20:13
PAY-013116,ORD-011466,coin,2713,success,2026-02-16 15:20:22
PAY-013117,ORD-011467,crystal_transfer,5914,success,2026-02-16 12:14:53
PAY-013118,ORD-011468,coin,4341,success,2026-02-16T11:41:11Z
PAY-013119,ORD-011469,crystal_transfer,5483,success,2026-02-16T13:53:10Z
PAY-013120,ORD-011470,coin,8821,failed,2026-02-16 13:44:30
PAY-013121,ORD-011471,coin,9986,success,2026-02-16T17:59:51Z
PAY-013122,ORD-011472,guild_credit,7087,failed,2026-02-16 13:13:28
PAY-013123,ORD-011473,guild_credit,2790,success,2026-02-16 14:00:59
PAY-013124,ORD-011474,guild_credit,6409,success,2026-02-16 13:17:56
PAY-013125,ORD-011475,coin,8302,success,2026-02-16 15:18:32
PAY-013126,ORD-011476,coin,8473,success,2026-02-16 15:32:07
PAY-013127,ORD-011477,coin,5010,success,2026-02-16 12:29:41
PAY-013128,ORD-011478,guild_credit,1070,success,2026-02-16T12:22:48Z
PAY-013129,ORD-011479,guild_credit,881,failed,2026-02-16 12:40:05
PAY-013130,ORD-011479,guild_credit,881,success,2026-02-16T12:42:05Z
PAY-013131,ORD-011480,coin,3908,success,2026-02-16 12:57:43
PAY-013132,ORD-011481,coin,10700,success,2026-02-16 12:33:07
PAY-013133,ORD-011482,coin,3297,success,2026-02-16T18:45:13Z
PAY-013134,ORD-011483,coin,7049,success,2026-02-16T12:03:09Z
PAY-013135,ORD-011484,crystal_transfer,10083,success,2026-02-16 13:18:39
PAY-013136,ORD-011485,coin,126,success,2026-02-16T13:31:27Z
PAY-013137,ORD-011486,barter,3039,success,2026-02-16T15:16:05Z
PAY-013138,ORD-011487,crystal_transfer,5212,success,2026-02-17 13:49:30
PAY-013139,ORD-011488,coin,6588,success,2026-02-17T16:07:26Z
PAY-013140,ORD-011488,crystal_transfer,6625,success,2026-02-17T16:13:26Z
PAY-013141,ORD-011489,coin,4492,success,2026-02-17T17:57:04Z
PAY-013142,ORD-011490,barter,1045,success,2026-02-17T12:59:53Z
PAY-013143,ORD-011491,crystal_transfer,1633,success,2026-02-17T09:25:26Z
PAY-013144,ORD-011492,coin,13796,success,2026-02-17T17:48:56Z
PAY-013145,ORD-011493,guild_credit,2149,success,2026-02-17 15:58:55
PAY-013146,ORD-011494,crystal_transfer,5163,success,2026-02-17 11:35:31
PAY-013147,ORD-011495,guild_credit,1129,success,2026-02-17T14:27:33Z
PAY-013148,ORD-011496,guild_credit,2491,success,2026-02-17T11:37:57Z
PAY-013149,ORD-011497,coin,349,success,2026-02-17 12:43:19
PAY-013150,ORD-011498,coin,4359,success,2026-02-17T13:22:01Z
PAY-013151,ORD-011499,coin,2996,success,2026-02-17T11:12:12Z
PAY-013152,ORD-011500,coin,4008,success,2026-02-17T13:30:18Z
PAY-013153,ORD-011501,coin,16678,success,2026-02-17T11:29:39Z
PAY-013154,ORD-011502,crystal_transfer,5335,success,2026-02-17 17:08:31
PAY-013155,ORD-011503,crystal_transfer,1295,success,2026-02-17 11:17:20
PAY-013156,ORD-011504,barter,3494,success,2026-02-17T12:47:30Z
PAY-013157,ORD-011505,barter,4905,success,2026-02-17T17:11:31Z
PAY-013158,ORD-011506,crystal_transfer,2482,success,2026-02-17T11:45:59Z
PAY-013159,ORD-011507,barter,1848,success,2026-02-17T16:14:58Z
PAY-013160,ORD-011508,coin,7131,success,2026-02-17T08:50:30Z
PAY-013161,ORD-011509,coin,1139,success,2026-02-17 15:36:25
PAY-013162,ORD-011510,coin,4818,success,2026-02-17T10:47:41Z
PAY-013163,ORD-011511,crystal_transfer,3741,success,2026-02-17 15:10:31
PAY-013164,ORD-011512,guild_credit,2283,success,2026-02-17 14:10:41
PAY-013165,ORD-011513,coin,1026,success,2026-02-18 17:19:25
PAY-013166,ORD-011513,guild_credit,1151,success,2026-02-18T17:35:25Z
PAY-013167,ORD-011514,guild_credit,241,success,2026-02-18T15:45:33Z
PAY-013168,ORD-011515,coin,2758,success,2026-02-18T19:44:14Z
PAY-013169,ORD-011516,coin,1824,success,2026-02-18T15:59:17Z
PAY-013170,ORD-011517,coin,449,success,2026-02-18T13:17:33Z
PAY-013171,ORD-011518,crystal_transfer,9764,success,2026-02-18T16:17:14Z
PAY-013172,ORD-011519,coin,6975,failed,2026-02-18T13:42:19Z
PAY-013173,ORD-011519,coin,6975,success,2026-02-18T14:07:19Z
PAY-013174,ORD-011519,coin,6975,refunded,2026-02-26 16:29:19
PAY-013175,ORD-011520,coin,5542,success,2026-02-18T12:47:14Z
PAY-013176,ORD-011521,coin,1146,success,2026-02-18T15:58:53Z
PAY-013177,ORD-011522,barter,5505,success,2026-02-18T13:14:44Z
PAY-013178,ORD-011524,barter,5099,success,2026-02-18T16:21:16Z
PAY-013179,ORD-011525,coin,5804,success,2026-02-18T15:25:11Z
PAY-013180,ORD-011526,coin,12575,success,2026-02-18 15:04:59
PAY-013181,ORD-011527,coin,5134,success,2026-02-18 12:05:04
PAY-013182,ORD-011528,coin,3704,failed,2026-02-18 09:15:16
PAY-013183,ORD-011529,coin,1631,success,2026-02-18T12:36:26Z
PAY-013184,ORD-011529,coin,1631,refunded,2026-02-23T23:13:26Z
PAY-013185,ORD-011530,coin,16731,success,2026-02-18T12:32:35Z
PAY-013186,ORD-011531,barter,335,success,2026-02-18T10:36:11Z
PAY-013187,ORD-011532,coin,9747,success,2026-02-18T10:12:05Z
PAY-013188,ORD-011533,guild_credit,2009,success,2026-02-18T14:20:16Z
PAY-013189,ORD-011534,coin,3375,failed,2026-02-18T11:55:33Z
PAY-013190,ORD-011534,coin,3375,success,2026-02-18 12:11:33
PAY-013191,ORD-011535,guild_credit,1459,success,2026-02-18T16:13:13Z
PAY-013192,ORD-011536,barter,1043,failed,2026-02-18 14:23:33
PAY-013193,ORD-011536,barter,1043,success,2026-02-18T14:44:33Z
PAY-013194,ORD-011537,coin,1619,success,2026-02-18T11:13:37Z
PAY-013195,ORD-011538,barter,12346,success,2026-02-18 17:20:31
PAY-013196,ORD-011539,coin,2932,success,2026-02-18T16:27:27Z
PAY-013197,ORD-011540,crystal_transfer,1412,success,2026-02-18T14:03:23Z
PAY-013198,ORD-011541,coin,1266,success,2026-02-19 14:45:48
PAY-013199,ORD-011541,guild_credit,1148,success,2026-02-19 15:02:48
PAY-013200,ORD-011542,coin,1618,success,2026-02-19T11:48:29Z
PAY-013201,ORD-011543,guild_credit,2774,success,2026-02-19T13:12:53Z
PAY-013202,ORD-011543,guild_credit,2833,success,2026-02-19 13:27:53
PAY-013203,ORD-011544,coin,11325,failed,2026-02-19 15:13:14
PAY-013204,ORD-011545,coin,2785,success,2026-02-19T14:42:46Z
PAY-013205,ORD-011546,barter,6515,success,2026-02-19 15:22:51
PAY-013206,ORD-011547,guild_credit,2205,success,2026-02-19 15:47:48
PAY-013207,ORD-011548,crystal_transfer,4152,success,2026-02-19T12:45:58Z
PAY-013208,ORD-011549,guild_credit,503,success,2026-02-19 13:56:35
PAY-013209,ORD-011550,guild_credit,1340,success,2026-02-19 18:22:27
PAY-013210,ORD-011551,guild_credit,3777,success,2026-02-19T19:45:46Z
PAY-013211,ORD-011552,coin,9530,success,2026-02-19T11:31:09Z
PAY-013212,ORD-011553,guild_credit,738,success,2026-02-19T11:57:24Z
PAY-013213,ORD-011554,crystal_transfer,3002,failed,2026-02-19T15:59:28Z
PAY-013214,ORD-011554,crystal_transfer,3002,success,2026-02-19T16:02:28Z
PAY-013215,ORD-011555,coin,737,success,2026-02-19 13:36:45
PAY-013216,ORD-011556,coin,4037,success,2026-02-19T13:46:01Z
PAY-013217,ORD-011557,coin,3995,success,2026-02-19T12:07:34Z
PAY-013218,ORD-011557,coin,3995,refunded,2026-02-21T08:34:34Z
PAY-013219,ORD-011558,guild_credit,1411,success,2026-02-19T09:44:52Z
PAY-013220,ORD-011558,coin,1546,success,2026-02-19T10:04:52Z
PAY-013221,ORD-011559,coin,5241,success,2026-02-19T16:50:52Z
PAY-013222,ORD-011560,coin,5852,success,2026-02-19 10:40:13
PAY-013223,ORD-011561,coin,1112,success,2026-02-19T16:32:21Z
PAY-013224,ORD-011562,coin,4048,success,2026-02-19 14:32:03
PAY-013225,ORD-011563,guild_credit,1244,success,2026-02-19 14:03:28
PAY-013226,ORD-011564,coin,2606,success,2026-02-19T12:50:55Z
PAY-013227,ORD-011565,guild_credit,6406,success,2026-02-19 14:49:03
PAY-013228,ORD-011566,coin,9510,success,2026-02-19T14:06:23Z
PAY-013229,ORD-011567,coin,2653,success,2026-02-19T19:30:16Z
PAY-013230,ORD-011568,crystal_transfer,4151,success,2026-02-19 12:52:09
PAY-013231,ORD-011569,coin,3805,success,2026-02-19 17:33:04
PAY-013232,ORD-011569,barter,3952,success,2026-02-19 17:45:04
PAY-013233,ORD-011570,guild_credit,5300,success,2026-02-19T13:46:15Z
PAY-013234,ORD-011571,coin,4561,success,2026-02-19 10:43:58
PAY-013235,ORD-011572,barter,5752,success,2026-02-19T09:11:32Z
PAY-013236,ORD-011573,barter,2688,success,2026-02-19 09:08:07
PAY-013237,ORD-011574,coin,11420,success,2026-02-20 11:13:47
PAY-013238,ORD-011575,guild_credit,6680,success,2026-02-20 13:00:26
PAY-013239,ORD-011576,barter,2745,success,2026-02-20 14:08:05
PAY-013240,ORD-011577,crystal_transfer,7193,success,2026-02-20T13:10:03Z
PAY-013241,ORD-011578,coin,3046,success,2026-02-20T12:32:04Z
PAY-013242,ORD-011579,coin,13879,success,2026-02-20 15:54:25
PAY-013243,ORD-011581,coin,868,success,2026-02-20 12:27:32
PAY-013244,ORD-011582,guild_credit,372,success,2026-02-20T15:52:49Z
PAY-013245,ORD-011583,crystal_transfer,5637,success,2026-02-20 10:34:09
PAY-013246,ORD-011584,crystal_transfer,2222,failed,2026-02-20 13:56:27
PAY-013247,ORD-011584,crystal_transfer,1155,success,2026-02-20T14:03:27Z
PAY-013248,ORD-011584,guild_credit,1067,success,2026-02-20T14:29:27Z
PAY-013249,ORD-011585,crystal_transfer,5071,success,2026-02-20T15:09:18Z
PAY-013250,ORD-011586,coin,5358,success,2026-02-20 11:18:25
PAY-013251,ORD-011586,coin,5527,success,2026-02-20 11:34:25
PAY-013252,ORD-011588,coin,248,success,2026-02-20T15:26:52Z
PAY-013253,ORD-011589,coin,2810,success,2026-02-20T13:44:42Z
PAY-013254,ORD-011590,guild_credit,12192,success,2026-02-21 12:29:29
PAY-013255,ORD-011591,crystal_transfer,15579,success,2026-02-21 10:26:44
PAY-013256,ORD-011592,crystal_transfer,342,success,2026-02-21T12:01:57Z
PAY-013257,ORD-011593,coin,4722,success,2026-02-21 13:49:17
PAY-013258,ORD-011594,coin,6758,success,2026-02-21 14:48:29
PAY-013259,ORD-011595,guild_credit,8338,success,2026-02-21 14:10:19
PAY-013260,ORD-011596,crystal_transfer,1937,success,2026-02-21T15:06:35Z
PAY-013261,ORD-011597,barter,107,success,2026-02-21 15:15:34
PAY-013262,ORD-011598,coin,1644,success,2026-02-21T11:49:47Z
PAY-013263,ORD-011599,coin,5845,success,2026-02-21 13:00:28
PAY-013264,ORD-011600,coin,6845,success,2026-02-21T10:41:56Z
PAY-013265,ORD-011601,guild_credit,8292,failed,2026-02-21T10:50:51Z
PAY-013266,ORD-011601,guild_credit,8292,success,2026-02-21T10:59:51Z
PAY-013267,ORD-011602,coin,2138,success,2026-02-21T12:45:07Z
PAY-013268,ORD-011603,coin,3630,success,2026-02-21T09:44:53Z
PAY-013269,ORD-011604,coin,2630,success,2026-02-21T11:27:55Z
PAY-013270,ORD-011604,guild_credit,2702,success,2026-02-21T11:44:55Z
PAY-013271,ORD-011605,guild_credit,5966,success,2026-02-21T15:16:33Z
PAY-013272,ORD-011606,coin,1033,success,2026-02-21T10:42:50Z
PAY-013273,ORD-011607,guild_credit,8324,success,2026-02-21T16:00:44Z
PAY-013274,ORD-011608,crystal_transfer,9922,success,2026-02-21 15:20:34
PAY-013275,ORD-011609,guild_credit,11048,success,2026-02-21T12:13:51Z
PAY-013276,ORD-011610,crystal_transfer,2501,success,2026-02-21T14:04:25Z
PAY-013277,ORD-011611,guild_credit,6060,success,2026-02-21T14:40:04Z
PAY-013278,ORD-011611,guild_credit,6060,refunded,2026-03-02T23:50:04Z
PAY-013279,ORD-011612,crystal_transfer,1062,success,2026-02-21 11:21:30
PAY-013280,ORD-011613,coin,10563,success,2026-02-22T15:27:32Z
PAY-013281,ORD-011614,crystal_transfer,3733,success,2026-02-22T14:02:11Z
PAY-013282,ORD-011615,coin,1556,success,2026-02-22T19:28:37Z
PAY-013283,ORD-011616,coin,5520,success,2026-02-22T12:43:01Z
PAY-013284,ORD-011617,barter,2997,success,2026-02-22 09:29:19
PAY-013285,ORD-011617,guild_credit,2888,success,2026-02-22 09:56:19
PAY-013286,ORD-011619,coin,2805,success,2026-02-22T15:06:48Z
PAY-013287,ORD-011620,coin,8873,success,2026-02-22T14:19:29Z
PAY-013288,ORD-011621,coin,6764,success,2026-02-22T16:24:06Z
PAY-013289,ORD-011622,coin,11194,success,2026-02-22 15:09:24
PAY-013290,ORD-011623,coin,4816,success,2026-02-22 16:05:14
PAY-013291,ORD-011623,coin,4790,success,2026-02-22T16:06:14Z
PAY-013292,ORD-011624,coin,2400,success,2026-02-22 13:08:56
PAY-013293,ORD-011625,guild_credit,4173,success,2026-02-22 13:13:03
PAY-013294,ORD-011626,barter,1110,success,2026-02-22 16:40:46
PAY-013295,ORD-011627,barter,2466,success,2026-02-22T13:25:24Z
PAY-013296,ORD-011627,guild_credit,2601,success,2026-02-22 13:47:24
PAY-013297,ORD-011628,crystal_transfer,4603,success,2026-02-22T17:27:59Z
PAY-013298,ORD-011630,guild_credit,7494,success,2026-02-22T11:32:53Z
PAY-013299,ORD-011631,crystal_transfer,992,success,2026-02-22 18:34:00
PAY-013300,ORD-011632,coin,3132,success,2026-02-22 13:04:40
PAY-013301,ORD-011633,barter,6016,success,2026-02-23 15:11:17
PAY-013302,ORD-011634,crystal_transfer,7709,success,2026-02-23 20:05:06
PAY-013303,ORD-011634,crystal_transfer,7709,refunded,2026-03-09 07:25:06
PAY-013304,ORD-011635,guild_credit,20679,success,2026-02-23 13:22:49
PAY-013305,ORD-011636,guild_credit,4231,success,2026-02-23T13:45:44Z
PAY-013306,ORD-011638,crystal_transfer,3708,failed,2026-02-23 15:22:14
PAY-013307,ORD-011639,crystal_transfer,9713,success,2026-02-23T16:48:54Z
PAY-013308,ORD-011640,coin,2065,success,2026-02-23T09:25:40Z
PAY-013309,ORD-011641,crystal_transfer,10591,success,2026-02-23T17:04:22Z
PAY-013310,ORD-011642,guild_credit,548,success,2026-02-23T11:26:58Z
PAY-013311,ORD-011642,guild_credit,548,refunded,2026-02-26 10:11:58
PAY-013312,ORD-011643,coin,5026,success,2026-02-23T13:49:48Z
PAY-013313,ORD-011644,guild_credit,7402,success,2026-02-23 13:09:07
PAY-013314,ORD-011645,guild_credit,285,success,2026-02-23T17:06:13Z
PAY-013315,ORD-011646,barter,1029,success,2026-02-23 11:05:59
PAY-013316,ORD-011647,coin,996,success,2026-02-23 12:49:27
PAY-013317,ORD-011647,crystal_transfer,1187,success,2026-02-23T12:56:27Z
PAY-013318,ORD-011648,coin,10410,success,2026-02-23 15:49:56
PAY-013319,ORD-011649,crystal_transfer,961,success,2026-02-23T13:49:20Z
PAY-013320,ORD-011650,crystal_transfer,1368,success,2026-02-23T12:56:15Z
PAY-013321,ORD-011651,barter,3716,success,2026-02-23T16:46:30Z
PAY-013322,ORD-011652,coin,4327,success,2026-02-23T16:53:47Z
PAY-013323,ORD-011653,coin,239,success,2026-02-23T15:00:17Z
PAY-013324,ORD-011654,coin,4050,success,2026-02-23T12:40:36Z
PAY-013325,ORD-011655,crystal_transfer,1416,success,2026-02-23T12:24:08Z
PAY-013326,ORD-011656,crystal_transfer,11332,success,2026-02-23 15:27:16
PAY-013327,ORD-011657,coin,3559,success,2026-02-23 15:03:47
PAY-013328,ORD-011658,coin,2965,success,2026-02-23 18:00:51
PAY-013329,ORD-011659,coin,8044,success,2026-02-23T17:51:22Z
PAY-013330,ORD-011659,coin,8044,refunded,2026-02-27T18:10:22Z
PAY-013331,ORD-011660,guild_credit,1711,success,2026-02-23T12:59:37Z
PAY-013332,ORD-011661,coin,5058,success,2026-02-24T13:41:57Z
PAY-013333,ORD-011662,crystal_transfer,1429,success,2026-02-24T15:13:16Z
PAY-013334,ORD-011663,coin,2354,success,2026-02-24 13:49:24
PAY-013335,ORD-011664,guild_credit,8749,success,2026-02-24T13:25:16Z
PAY-013336,ORD-011665,coin,4115,success,2026-02-24T12:11:35Z
PAY-013337,ORD-011666,barter,1919,success,2026-02-24T12:45:41Z
PAY-013338,ORD-011667,guild_credit,5521,success,2026-02-24 10:11:43
PAY-013339,ORD-011667,crystal_transfer,5436,success,2026-02-24 10:24:43
PAY-013340,ORD-011669,coin,1606,success,2026-02-24 13:41:10
PAY-013341,ORD-011670,guild_credit,5728,success,2026-02-24 12:36:49
